config_id,n_runs,score_mean,score_std,val_loss_mean,val_loss_std,val_acc_mean,val_acc_std,best_epoch_mean,best_epoch_std,config_json
6af90391ca20,1,1.4380723493305883e-06,0.0,1.4380723493305883e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""relu"", ""dropout"": 0.0, ""hidden_units"": [12]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.0, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
2ed84095b6ad,1,1.4380723493305883e-06,0.0,1.4380723493305883e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""relu"", ""dropout"": 0.0, ""hidden_units"": [12]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.3, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
5f5ab722f334,1,1.4380723493305883e-06,0.0,1.4380723493305883e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""relu"", ""dropout"": 0.0, ""hidden_units"": [12]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.6, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
ee759edc3b97,1,1.4380723493305883e-06,0.0,1.4380723493305883e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""relu"", ""dropout"": 0.0, ""hidden_units"": [12]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.9, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
4fa9078c2bfe,1,1.6255991760761181e-06,0.0,1.6255991760761181e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""sigmoid"", ""dropout"": 0.0, ""hidden_units"": [8, 4]}, ""optim"": {""lr"": 0.07, ""momentum"": 0.0, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
ecf362906fa9,1,1.6255991760761181e-06,0.0,1.6255991760761181e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""sigmoid"", ""dropout"": 0.0, ""hidden_units"": [8, 4]}, ""optim"": {""lr"": 0.07, ""momentum"": 0.3, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
bf4fc75d6746,1,1.6255991760761181e-06,0.0,1.6255991760761181e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""sigmoid"", ""dropout"": 0.0, ""hidden_units"": [8, 4]}, ""optim"": {""lr"": 0.07, ""momentum"": 0.6, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
5ba4f2dca2a3,1,1.6255991760761181e-06,0.0,1.6255991760761181e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""sigmoid"", ""dropout"": 0.0, ""hidden_units"": [8, 4]}, ""optim"": {""lr"": 0.07, ""momentum"": 0.9, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
4c357150557f,1,1.698484286679229e-06,0.0,1.698484286679229e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""tanh"", ""dropout"": 0.0, ""hidden_units"": [4, 4]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.0, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
66ca921d6456,1,1.698484286679229e-06,0.0,1.698484286679229e-06,0.0,1.0,0.0,1000.0,0.0,"{""callbacks"": {""early_stopping"": true, ""min_delta"": 0.0, ""mode"": ""auto"", ""monitor"": ""val_loss"", ""patience"": 40, ""restore_best_weights"": true, ""verbose"": 0}, ""cv"": {""k"": 5, ""seed"": 42, ""shuffle"": true}, ""data"": {""train_path"": ""data/MONK/MONK2/monks-2.train""}, ""model"": {""activation"": ""tanh"", ""dropout"": 0.0, ""hidden_units"": [4, 4]}, ""optim"": {""lr"": 0.04, ""momentum"": 0.3, ""name"": ""adam""}, ""regularizer"": {""l2"": 0.0}, ""seed"": 42, ""split"": {""stratified"": true, ""val_size"": 0.2}, ""training"": {""batch_size"": 16, ""epochs"": 1000, ""include_reg_in_val"": false, ""shuffle"": true}}"
